cell_id,sample_id,true_cluster,utag_cluster_02,utag_cluster_03,utag_cluster_04,utag_cluster_05,x_coord,y_coord
pix_46,sim_12,3,0,0,0,6,6,3
pix_47,sim_12,3,1,2,2,1,7,3
pix_48,sim_12,3,1,2,2,1,8,3
pix_49,sim_12,3,1,2,2,1,9,3
pix_50,sim_12,3,1,2,2,1,10,3
pix_51,sim_12,2,1,2,2,1,11,3
pix_52,sim_12,2,1,2,2,1,12,3
pix_53,sim_12,2,1,2,2,1,13,3
pix_54,sim_12,2,1,2,2,1,14,3
pix_55,sim_12,2,1,2,2,1,15,3
pix_56,sim_12,2,1,2,2,1,16,3
pix_57,sim_12,2,1,3,3,3,17,3
pix_58,sim_12,8,1,3,3,3,18,3
pix_59,sim_12,2,1,3,3,3,19,3
pix_60,sim_12,2,1,3,3,3,20,3
pix_61,sim_12,1,0,0,0,6,1,4
pix_62,sim_12,1,0,0,0,6,2,4
pix_63,sim_12,1,0,0,0,6,3,4
pix_64,sim_12,1,0,0,0,6,4,4
pix_65,sim_12,1,0,0,0,6,5,4
pix_66,sim_12,9,0,0,0,6,6,4
pix_67,sim_12,1,2,1,1,2,7,4
pix_68,sim_12,3,1,2,2,1,8,4
pix_69,sim_12,1,1,2,2,1,9,4
pix_70,sim_12,3,1,2,2,1,10,4
pix_71,sim_12,3,1,2,2,1,11,4
pix_72,sim_12,3,1,2,2,1,12,4
pix_73,sim_12,2,1,2,2,1,13,4
pix_74,sim_12,2,1,2,2,1,14,4
pix_75,sim_12,2,1,2,2,1,15,4
pix_76,sim_12,2,1,2,2,1,16,4
pix_77,sim_12,2,1,3,3,3,17,4
pix_78,sim_12,8,1,3,3,3,18,4
pix_79,sim_12,2,1,3,3,3,19,4
pix_80,sim_12,2,1,3,3,3,20,4
pix_81,sim_12,1,0,0,0,0,1,5
pix_82,sim_12,1,0,0,0,6,2,5
pix_83,sim_12,1,0,0,0,6,3,5
pix_84,sim_12,1,0,0,0,6,4,5
pix_85,sim_12,1,0,0,0,0,5,5
pix_86,sim_12,1,0,0,0,0,6,5
pix_87,sim_12,3,2,1,1,2,7,5
pix_88,sim_12,1,1,1,1,1,8,5
pix_89,sim_12,3,1,2,2,1,9,5
pix_90,sim_12,1,1,2,2,1,10,5
pix_91,sim_12,1,1,2,2,1,11,5
pix_92,sim_12,2,1,2,2,1,12,5
pix_93,sim_12,2,1,2,2,1,13,5
pix_94,sim_12,8,1,2,2,1,14,5
pix_95,sim_12,8,1,2,2,1,15,5
pix_96,sim_12,2,1,2,2,1,16,5
pix_97,sim_12,8,1,3,3,3,17,5
pix_98,sim_12,2,1,3,3,3,18,5
pix_99,sim_12,2,1,3,3,3,19,5
pix_100,sim_12,2,1,3,3,3,20,5
pix_101,sim_12,1,0,0,0,0,1,6
pix_102,sim_12,1,0,0,0,0,2,6
pix_103,sim_12,1,0,0,0,0,3,6
pix_104,sim_12,1,0,0,0,0,4,6
pix_105,sim_12,1,0,0,0,0,5,6
pix_106,sim_12,9,0,4,4,0,6,6
pix_107,sim_12,2,0,4,4,0,7,6
pix_108,sim_12,1,1,4,4,1,8,6
pix_109,sim_12,1,1,4,4,1,9,6
pix_110,sim_12,2,1,2,2,1,10,6
pix_111,sim_12,3,1,2,2,1,11,6
pix_112,sim_12,3,1,2,2,1,12,6
pix_113,sim_12,2,1,2,2,1,13,6
pix_114,sim_12,1,1,2,2,1,14,6
pix_115,sim_12,2,1,2,2,1,15,6
pix_116,sim_12,2,1,3,3,3,16,6
pix_117,sim_12,2,1,3,3,3,17,6
pix_118,sim_12,2,1,3,3,3,18,6
pix_119,sim_12,2,1,3,3,3,19,6
pix_120,sim_12,8,1,3,3,3,20,6
pix_121,sim_12,5,0,0,0,0,1,7
pix_122,sim_12,9,0,0,0,0,2,7
pix_123,sim_12,1,0,0,0,0,3,7
pix_124,sim_12,1,0,0,0,0,4,7
pix_125,sim_12,1,0,0,0,0,5,7
pix_126,sim_12,1,0,4,4,0,6,7
pix_127,sim_12,9,0,4,4,0,7,7
pix_128,sim_12,2,1,4,4,1,8,7
pix_129,sim_12,2,1,4,4,1,9,7
pix_130,sim_12,3,1,4,4,1,10,7
pix_131,sim_12,2,1,2,2,1,11,7
pix_132,sim_12,2,1,2,2,1,12,7
pix_133,sim_12,1,1,2,2,1,13,7
pix_134,sim_12,2,1,2,2,1,14,7
pix_135,sim_12,1,1,2,2,1,15,7
pix_136,sim_12,2,1,3,3,3,16,7
pix_137,sim_12,1,1,3,3,3,17,7
pix_138,sim_12,8,1,3,3,3,18,7
pix_139,sim_12,8,1,3,3,3,19,7
pix_140,sim_12,8,1,3,3,3,20,7
pix_141,sim_12,9,0,0,0,0,1,8
pix_142,sim_12,5,0,0,0,0,2,8
pix_143,sim_12,1,0,0,0,0,3,8
pix_144,sim_12,5,0,0,0,0,4,8
pix_145,sim_12,1,0,0,0,0,5,8
pix_146,sim_12,1,0,4,4,0,6,8
pix_147,sim_12,3,0,4,4,0,7,8
pix_148,sim_12,1,0,4,4,0,8,8
pix_149,sim_12,1,1,4,4,1,9,8
pix_150,sim_12,2,1,4,4,1,10,8
pix_151,sim_12,3,1,2,2,1,11,8
pix_152,sim_12,1,1,2,2,1,12,8
pix_153,sim_12,1,1,2,2,1,13,8
pix_154,sim_12,1,1,2,2,1,14,8
pix_155,sim_12,2,1,3,3,3,15,8
pix_156,sim_12,2,1,3,3,3,16,8
pix_157,sim_12,2,1,3,3,3,17,8
pix_158,sim_12,2,1,3,3,3,18,8
pix_159,sim_12,8,1,3,3,3,19,8
pix_160,sim_12,2,1,3,3,3,20,8
pix_161,sim_12,5,0,0,0,0,1,9
pix_162,sim_12,5,0,0,0,0,2,9
pix_163,sim_12,9,0,0,0,0,3,9
pix_164,sim_12,1,0,0,0,0,4,9
pix_165,sim_12,1,0,0,0,0,5,9
pix_166,sim_12,1,0,4,4,0,6,9
pix_167,sim_12,1,0,4,4,0,7,9
pix_168,sim_12,1,0,4,4,0,8,9
pix_169,sim_12,1,0,4,4,0,9,9
pix_170,sim_12,1,0,4,4,5,10,9
pix_171,sim_12,1,0,4,4,5,11,9
pix_172,sim_12,1,1,2,2,1,12,9
pix_173,sim_12,2,1,2,2,1,13,9
pix_174,sim_12,1,1,3,3,3,14,9
pix_175,sim_12,4,1,3,3,3,15,9
pix_176,sim_12,1,1,3,3,3,16,9
pix_177,sim_12,1,1,3,3,3,17,9
pix_178,sim_12,1,1,3,3,3,18,9
pix_179,sim_12,1,1,3,3,3,19,9
pix_180,sim_12,1,1,3,3,3,20,9
pix_181,sim_12,5,0,0,0,0,1,10
pix_182,sim_12,5,0,0,0,0,2,10
pix_183,sim_12,5,0,0,0,0,3,10
pix_184,sim_12,1,0,0,0,0,4,10
pix_185,sim_12,1,0,0,0,0,5,10
pix_186,sim_12,1,0,4,4,0,6,10
pix_187,sim_12,1,0,4,4,0,7,10
pix_188,sim_12,1,0,4,4,0,8,10
pix_189,sim_12,1,0,4,4,0,9,10
pix_190,sim_12,1,0,4,4,5,10,10
pix_191,sim_12,1,0,4,4,5,11,10
pix_192,sim_12,1,0,4,4,5,12,10
pix_193,sim_12,2,1,2,2,1,13,10
pix_194,sim_12,4,1,3,3,3,14,10
pix_195,sim_12,4,1,3,3,3,15,10
pix_196,sim_12,4,1,3,3,3,16,10
pix_197,sim_12,2,1,3,3,3,17,10
pix_198,sim_12,1,1,3,3,3,18,10
pix_199,sim_12,1,1,3,3,3,19,10
pix_200,sim_12,1,1,3,3,3,20,10
pix_201,sim_12,5,0,0,0,0,1,11
pix_202,sim_12,1,0,0,0,0,2,11
pix_203,sim_12,1,0,0,0,0,3,11
pix_204,sim_12,1,0,0,0,0,4,11
pix_205,sim_12,1,0,4,4,0,5,11
pix_206,sim_12,1,0,4,4,0,6,11
pix_207,sim_12,1,0,4,4,0,7,11
pix_208,sim_12,1,0,4,4,0,8,11
pix_209,sim_12,1,0,4,4,0,9,11
pix_210,sim_12,1,0,4,4,5,10,11
pix_211,sim_12,1,0,4,4,5,11,11
pix_212,sim_12,1,0,4,4,5,12,11
pix_213,sim_12,1,1,2,2,1,13,11
pix_214,sim_12,4,1,3,3,3,14,11
pix_215,sim_12,4,1,3,3,3,15,11
pix_216,sim_12,4,1,3,3,3,16,11
pix_217,sim_12,2,1,3,3,3,17,11
pix_218,sim_12,4,1,3,3,3,18,11
pix_219,sim_12,1,1,3,3,3,19,11
pix_220,sim_12,1,1,3,3,3,20,11
pix_221,sim_12,1,0,0,0,0,1,12
pix_222,sim_12,1,0,0,0,0,2,12
pix_223,sim_12,1,0,0,0,0,3,12
pix_224,sim_12,1,0,0,0,0,4,12
pix_225,sim_12,1,0,4,4,0,5,12
pix_226,sim_12,1,0,4,4,0,6,12
pix_227,sim_12,1,0,4,4,0,7,12
pix_228,sim_12,1,0,4,4,5,8,12
pix_229,sim_12,1,0,4,4,5,9,12
pix_230,sim_12,1,0,4,4,5,10,12
pix_231,sim_12,1,0,4,4,5,11,12
pix_232,sim_12,1,0,4,4,5,12,12
pix_233,sim_12,7,2,1,1,2,13,12
pix_234,sim_12,1,1,3,3,3,14,12
pix_235,sim_12,2,1,3,3,3,15,12
pix_236,sim_12,7,1,3,3,3,16,12
pix_237,sim_12,4,1,3,3,3,17,12
pix_238,sim_12,1,1,3,3,3,18,12
pix_239,sim_12,4,1,3,3,3,19,12
pix_240,sim_12,1,1,3,3,3,20,12
pix_241,sim_12,1,0,0,0,0,1,13
pix_242,sim_12,1,0,0,0,0,2,13
pix_243,sim_12,1,0,0,0,0,3,13
pix_244,sim_12,1,0,0,0,0,4,13
pix_245,sim_12,1,0,4,4,0,5,13
pix_246,sim_12,1,0,4,4,5,6,13
pix_247,sim_12,1,0,4,4,5,7,13
pix_248,sim_12,1,0,4,4,5,8,13
pix_249,sim_12,1,0,4,4,5,9,13
pix_250,sim_12,1,0,4,4,5,10,13
pix_251,sim_12,1,0,4,4,5,11,13
pix_252,sim_12,1,0,4,4,5,12,13
pix_253,sim_12,7,2,1,1,2,13,13
pix_254,sim_12,6,2,1,1,2,14,13
pix_255,sim_12,1,2,1,1,2,15,13
pix_256,sim_12,1,2,1,1,2,16,13
pix_257,sim_12,1,2,1,1,2,17,13
pix_258,sim_12,1,2,1,1,2,18,13
pix_259,sim_12,1,2,1,1,2,19,13
pix_260,sim_12,6,2,1,1,2,20,13
pix_261,sim_12,1,0,0,0,0,1,14
pix_262,sim_12,1,0,0,0,0,2,14
pix_263,sim_12,1,0,0,0,0,3,14
pix_264,sim_12,1,0,0,0,0,4,14
pix_265,sim_12,1,0,0,0,0,5,14
pix_266,sim_12,1,0,0,0,5,6,14
pix_267,sim_12,1,0,4,4,5,7,14
pix_268,sim_12,1,0,4,4,5,8,14
pix_269,sim_12,1,0,4,4,5,9,14
pix_270,sim_12,1,0,4,4,5,10,14
pix_271,sim_12,1,0,4,4,5,11,14
pix_272,sim_12,1,0,4,4,5,12,14
pix_273,sim_12,1,2,1,1,2,13,14
pix_274,sim_12,2,2,1,1,2,14,14
pix_275,sim_12,6,2,1,1,2,15,14
pix_276,sim_12,1,2,1,1,2,16,14
pix_277,sim_12,7,2,1,1,2,17,14
pix_278,sim_12,6,2,1,1,2,18,14
pix_279,sim_12,1,2,1,1,2,19,14
pix_280,sim_12,2,2,1,1,2,20,14
pix_281,sim_12,1,0,0,0,0,1,15
pix_282,sim_12,1,0,0,0,0,2,15
pix_283,sim_12,1,0,0,0,0,3,15
pix_284,sim_12,1,0,0,0,0,4,15
pix_285,sim_12,1,0,0,0,0,5,15
pix_286,sim_12,1,0,0,0,0,6,15
pix_287,sim_12,1,0,0,0,5,7,15
pix_288,sim_12,1,0,4,4,5,8,15
pix_289,sim_12,1,0,4,4,5,9,15
pix_290,sim_12,1,0,4,4,5,10,15
pix_291,sim_12,1,0,4,4,5,11,15
pix_292,sim_12,4,0,4,4,5,12,15
pix_293,sim_12,1,2,1,1,2,13,15
pix_294,sim_12,7,2,1,1,2,14,15
pix_295,sim_12,7,2,1,1,2,15,15
pix_296,sim_12,7,2,1,1,2,16,15
pix_297,sim_12,1,2,1,1,2,17,15
pix_298,sim_12,1,2,1,1,2,18,15
pix_299,sim_12,1,2,1,1,2,19,15
pix_300,sim_12,6,2,1,1,2,20,15
pix_301,sim_12,1,0,5,5,4,1,16
pix_302,sim_12,1,0,5,5,4,2,16
pix_303,sim_12,1,0,5,5,4,3,16
pix_304,sim_12,1,0,0,0,0,4,16
pix_305,sim_12,1,0,0,0,0,5,16
pix_306,sim_12,1,0,0,0,0,6,16
pix_307,sim_12,1,0,0,0,4,7,16
pix_308,sim_12,4,0,0,0,4,8,16
pix_309,sim_12,1,0,5,5,4,9,16
pix_310,sim_12,7,0,5,5,4,10,16
pix_311,sim_12,1,0,5,5,4,11,16
pix_312,sim_12,1,2,1,1,2,12,16
pix_313,sim_12,4,2,1,1,2,13,16
pix_314,sim_12,7,2,1,1,2,14,16
pix_315,sim_12,7,2,1,1,2,15,16
pix_316,sim_12,7,2,1,1,2,16,16
pix_317,sim_12,2,2,1,1,2,17,16
pix_318,sim_12,6,2,1,1,2,18,16
pix_319,sim_12,6,2,1,1,2,19,16
pix_320,sim_12,6,2,1,1,2,20,16
pix_321,sim_12,1,0,5,5,4,1,17
pix_322,sim_12,1,0,5,5,4,2,17
pix_323,sim_12,1,0,5,5,4,3,17
pix_324,sim_12,1,0,5,5,4,4,17
pix_325,sim_12,1,0,5,5,4,5,17
pix_326,sim_12,1,0,5,5,4,6,17
pix_327,sim_12,1,0,5,5,4,7,17
pix_328,sim_12,4,0,5,5,4,8,17
pix_329,sim_12,10,0,5,5,4,9,17
pix_330,sim_12,7,0,5,5,4,10,17
pix_331,sim_12,1,0,5,5,4,11,17
pix_332,sim_12,6,2,1,1,2,12,17
pix_333,sim_12,7,2,1,1,2,13,17
pix_334,sim_12,7,2,1,1,2,14,17
pix_335,sim_12,7,2,1,1,2,15,17
pix_336,sim_12,6,2,1,1,2,16,17
pix_337,sim_12,6,2,1,1,2,17,17
pix_338,sim_12,6,2,1,1,2,18,17
pix_339,sim_12,6,2,1,1,2,19,17
pix_340,sim_12,6,2,1,1,2,20,17
pix_341,sim_12,1,0,5,5,4,1,18
pix_342,sim_12,1,0,5,5,4,2,18
pix_343,sim_12,1,0,5,5,4,3,18
pix_344,sim_12,1,0,5,5,4,4,18
pix_345,sim_12,1,0,5,5,4,5,18
pix_346,sim_12,10,0,5,5,4,6,18
pix_347,sim_12,10,0,5,5,4,7,18
pix_348,sim_12,10,0,5,5,4,8,18
pix_349,sim_12,10,0,5,5,4,9,18
pix_350,sim_12,1,0,5,5,4,10,18
pix_351,sim_12,7,0,5,5,4,11,18
pix_352,sim_12,1,2,1,1,2,12,18
pix_353,sim_12,6,2,1,1,2,13,18
pix_354,sim_12,6,2,1,1,2,14,18
pix_355,sim_12,6,2,1,1,2,15,18
pix_356,sim_12,6,2,1,1,2,16,18
pix_357,sim_12,6,2,1,1,2,17,18
pix_358,sim_12,6,2,1,1,2,18,18
pix_359,sim_12,7,2,1,1,2,19,18
pix_360,sim_12,6,2,1,1,2,20,18
pix_361,sim_12,1,0,5,5,4,1,19
pix_362,sim_12,1,0,5,5,4,2,19
pix_363,sim_12,1,0,5,5,4,3,19
pix_364,sim_12,1,0,5,5,4,4,19
pix_365,sim_12,1,0,5,5,4,5,19
pix_366,sim_12,1,0,5,5,4,6,19
pix_367,sim_12,10,0,5,5,4,7,19
pix_368,sim_12,10,0,5,5,4,8,19
pix_369,sim_12,10,0,5,5,4,9,19
pix_370,sim_12,10,0,5,5,4,10,19
pix_371,sim_12,6,0,5,5,4,11,19
pix_372,sim_12,6,2,1,1,2,12,19
pix_373,sim_12,1,2,1,1,2,13,19
pix_374,sim_12,6,2,1,1,2,14,19
pix_375,sim_12,1,2,1,1,2,15,19
pix_376,sim_12,6,2,1,1,2,16,19
pix_377,sim_12,6,2,1,1,2,17,19
pix_378,sim_12,6,2,1,1,2,18,19
pix_379,sim_12,7,2,1,1,2,19,19
pix_380,sim_12,6,2,1,1,2,20,19
pix_381,sim_12,1,0,5,5,4,1,20
pix_382,sim_12,1,0,5,5,4,2,20
pix_383,sim_12,1,0,5,5,4,3,20
pix_384,sim_12,1,0,5,5,4,4,20
pix_385,sim_12,1,0,5,5,4,5,20
pix_386,sim_12,1,0,5,5,4,6,20
pix_387,sim_12,1,0,5,5,4,7,20
pix_388,sim_12,10,0,5,5,4,8,20
pix_389,sim_12,10,0,5,5,4,9,20
pix_390,sim_12,10,0,5,5,4,10,20
pix_391,sim_12,1,0,5,5,4,11,20
pix_392,sim_12,10,2,1,1,2,12,20
pix_393,sim_12,6,2,1,1,2,13,20
pix_394,sim_12,6,2,1,1,2,14,20
pix_395,sim_12,7,2,1,1,2,15,20
pix_396,sim_12,1,2,1,1,2,16,20
pix_397,sim_12,6,2,1,1,2,17,20
pix_398,sim_12,6,2,1,1,2,18,20
pix_399,sim_12,7,2,1,1,2,19,20
pix_400,sim_12,6,2,1,1,2,20,20
