cell_id,sample_id,true_cluster,utag_cluster_02,utag_cluster_03,utag_cluster_04,utag_cluster_05,x_coord,y_coord
pix_55,sim_18,1,3,4,4,4,15,3
pix_56,sim_18,1,3,4,4,4,16,3
pix_57,sim_18,1,3,4,4,4,17,3
pix_58,sim_18,1,3,4,4,4,18,3
pix_59,sim_18,1,3,4,4,4,19,3
pix_60,sim_18,1,3,4,4,4,20,3
pix_61,sim_18,3,0,0,1,1,1,4
pix_62,sim_18,3,0,0,1,1,2,4
pix_63,sim_18,3,0,0,1,1,3,4
pix_64,sim_18,3,0,0,1,1,4,4
pix_65,sim_18,3,0,0,1,1,5,4
pix_66,sim_18,1,0,0,1,1,6,4
pix_67,sim_18,3,0,0,1,1,7,4
pix_68,sim_18,1,0,0,1,1,8,4
pix_69,sim_18,3,0,0,1,1,9,4
pix_70,sim_18,3,0,0,1,1,10,4
pix_71,sim_18,3,0,0,1,1,11,4
pix_72,sim_18,1,0,0,1,1,12,4
pix_73,sim_18,1,3,4,4,4,13,4
pix_74,sim_18,1,3,4,4,4,14,4
pix_75,sim_18,1,3,4,4,4,15,4
pix_76,sim_18,3,3,4,4,4,16,4
pix_77,sim_18,1,3,4,4,4,17,4
pix_78,sim_18,1,3,4,4,4,18,4
pix_79,sim_18,1,3,4,4,4,19,4
pix_80,sim_18,1,3,4,4,4,20,4
pix_81,sim_18,3,0,0,1,1,1,5
pix_82,sim_18,3,0,0,1,1,2,5
pix_83,sim_18,3,0,0,1,1,3,5
pix_84,sim_18,3,0,0,1,1,4,5
pix_85,sim_18,3,0,0,1,1,5,5
pix_86,sim_18,3,0,0,1,1,6,5
pix_87,sim_18,1,0,0,1,1,7,5
pix_88,sim_18,3,0,0,1,1,8,5
pix_89,sim_18,3,0,0,1,1,9,5
pix_90,sim_18,3,0,0,1,1,10,5
pix_91,sim_18,3,0,0,1,1,11,5
pix_92,sim_18,3,0,0,1,1,12,5
pix_93,sim_18,3,3,4,4,4,13,5
pix_94,sim_18,1,3,4,4,4,14,5
pix_95,sim_18,1,3,4,4,4,15,5
pix_96,sim_18,1,3,4,4,4,16,5
pix_97,sim_18,1,3,4,4,4,17,5
pix_98,sim_18,1,3,4,4,4,18,5
pix_99,sim_18,3,3,4,4,4,19,5
pix_100,sim_18,1,3,4,4,4,20,5
pix_101,sim_18,3,0,0,1,1,1,6
pix_102,sim_18,3,0,0,1,1,2,6
pix_103,sim_18,3,0,0,1,1,3,6
pix_104,sim_18,3,0,0,1,1,4,6
pix_105,sim_18,3,0,0,1,1,5,6
pix_106,sim_18,3,0,0,1,1,6,6
pix_107,sim_18,3,0,0,1,1,7,6
pix_108,sim_18,3,0,0,1,1,8,6
pix_109,sim_18,3,0,0,1,1,9,6
pix_110,sim_18,3,0,2,3,0,10,6
pix_111,sim_18,3,0,2,3,0,11,6
pix_112,sim_18,3,0,2,3,0,12,6
pix_113,sim_18,3,0,2,3,0,13,6
pix_114,sim_18,11,3,4,4,4,14,6
pix_115,sim_18,1,3,4,4,4,15,6
pix_116,sim_18,3,3,4,4,4,16,6
pix_117,sim_18,1,3,4,4,4,17,6
pix_118,sim_18,1,3,4,4,4,18,6
pix_119,sim_18,1,3,4,4,4,19,6
pix_120,sim_18,3,3,4,4,4,20,6
pix_121,sim_18,3,0,0,1,1,1,7
pix_122,sim_18,3,0,0,1,1,2,7
pix_123,sim_18,3,0,0,1,1,3,7
pix_124,sim_18,1,0,0,1,1,4,7
pix_125,sim_18,3,0,3,3,1,5,7
pix_126,sim_18,3,0,3,3,1,6,7
pix_127,sim_18,3,0,3,3,1,7,7
pix_128,sim_18,1,0,3,3,1,8,7
pix_129,sim_18,3,0,3,3,0,9,7
pix_130,sim_18,3,0,2,3,0,10,7
pix_131,sim_18,4,0,2,3,0,11,7
pix_132,sim_18,3,0,2,3,0,12,7
pix_133,sim_18,3,0,2,3,0,13,7
pix_134,sim_18,3,3,2,4,0,14,7
pix_135,sim_18,1,3,4,4,4,15,7
pix_136,sim_18,1,3,4,4,4,16,7
pix_137,sim_18,3,3,4,4,4,17,7
pix_138,sim_18,3,3,4,4,4,18,7
pix_139,sim_18,3,3,4,4,4,19,7
pix_140,sim_18,1,3,4,4,4,20,7
pix_141,sim_18,3,0,0,1,1,1,8
pix_142,sim_18,3,0,0,1,1,2,8
pix_143,sim_18,3,0,0,1,1,3,8
pix_144,sim_18,3,0,3,3,1,4,8
pix_145,sim_18,3,0,3,3,3,5,8
pix_146,sim_18,1,0,3,3,3,6,8
pix_147,sim_18,3,0,3,3,3,7,8
pix_148,sim_18,1,0,3,3,0,8,8
pix_149,sim_18,3,0,3,3,0,9,8
pix_150,sim_18,4,0,2,3,0,10,8
pix_151,sim_18,3,0,2,3,0,11,8
pix_152,sim_18,3,0,2,3,0,12,8
pix_153,sim_18,3,0,2,3,0,13,8
pix_154,sim_18,3,0,2,3,0,14,8
pix_155,sim_18,1,2,2,2,0,15,8
pix_156,sim_18,1,2,2,2,0,16,8
pix_157,sim_18,1,2,2,2,0,17,8
pix_158,sim_18,5,2,2,2,0,18,8
pix_159,sim_18,1,2,2,2,0,19,8
pix_160,sim_18,3,2,2,2,0,20,8
pix_161,sim_18,1,0,0,1,3,1,9
pix_162,sim_18,1,0,0,1,3,2,9
pix_163,sim_18,3,0,0,1,3,3,9
pix_164,sim_18,1,0,3,3,1,4,9
pix_165,sim_18,1,0,3,3,3,5,9
pix_166,sim_18,1,0,3,3,3,6,9
pix_167,sim_18,3,0,3,3,3,7,9
pix_168,sim_18,3,0,3,3,0,8,9
pix_169,sim_18,1,0,3,3,0,9,9
pix_170,sim_18,1,0,2,3,0,10,9
pix_171,sim_18,3,0,2,3,0,11,9
pix_172,sim_18,3,0,2,3,0,12,9
pix_173,sim_18,3,0,2,3,0,13,9
pix_174,sim_18,3,0,2,3,0,14,9
pix_175,sim_18,3,2,2,2,0,15,9
pix_176,sim_18,3,2,2,2,0,16,9
pix_177,sim_18,3,2,2,2,0,17,9
pix_178,sim_18,3,2,2,2,0,18,9
pix_179,sim_18,3,2,2,2,0,19,9
pix_180,sim_18,1,2,2,2,0,20,9
pix_181,sim_18,1,0,0,1,3,1,10
pix_182,sim_18,1,0,0,1,3,2,10
pix_183,sim_18,1,0,0,1,3,3,10
pix_184,sim_18,3,1,3,3,3,4,10
pix_185,sim_18,3,1,3,3,3,5,10
pix_186,sim_18,1,0,3,3,3,6,10
pix_187,sim_18,3,0,3,3,3,7,10
pix_188,sim_18,3,0,3,3,0,8,10
pix_189,sim_18,3,0,3,3,0,9,10
pix_190,sim_18,1,0,2,3,0,10,10
pix_191,sim_18,3,0,2,3,0,11,10
pix_192,sim_18,3,0,2,3,0,12,10
pix_193,sim_18,3,0,2,3,0,13,10
pix_194,sim_18,3,0,2,2,0,14,10
pix_195,sim_18,3,2,2,2,0,15,10
pix_196,sim_18,5,2,2,2,0,16,10
pix_197,sim_18,5,2,2,2,0,17,10
pix_198,sim_18,3,2,2,2,0,18,10
pix_199,sim_18,5,2,2,2,0,19,10
pix_200,sim_18,3,2,5,2,5,20,10
pix_201,sim_18,3,0,0,1,3,1,11
pix_202,sim_18,1,0,0,1,3,2,11
pix_203,sim_18,1,0,0,1,3,3,11
pix_204,sim_18,1,1,3,3,3,4,11
pix_205,sim_18,3,1,3,3,3,5,11
pix_206,sim_18,1,1,3,3,3,6,11
pix_207,sim_18,1,1,3,3,3,7,11
pix_208,sim_18,1,1,3,3,3,8,11
pix_209,sim_18,3,1,3,3,3,9,11
pix_210,sim_18,1,0,2,3,0,10,11
pix_211,sim_18,3,0,2,3,0,11,11
pix_212,sim_18,3,0,2,3,0,12,11
pix_213,sim_18,4,0,2,3,0,13,11
pix_214,sim_18,3,0,2,2,0,14,11
pix_215,sim_18,2,2,2,2,0,15,11
pix_216,sim_18,2,2,2,2,0,16,11
pix_217,sim_18,3,2,2,2,0,17,11
pix_218,sim_18,3,2,5,2,5,18,11
pix_219,sim_18,5,2,5,2,5,19,11
pix_220,sim_18,5,2,5,2,5,20,11
pix_221,sim_18,1,1,3,0,3,1,12
pix_222,sim_18,3,1,3,0,3,2,12
pix_223,sim_18,1,1,3,0,3,3,12
pix_224,sim_18,1,1,3,0,3,4,12
pix_225,sim_18,3,1,3,3,3,5,12
pix_226,sim_18,1,1,3,3,3,6,12
pix_227,sim_18,1,1,3,3,3,7,12
pix_228,sim_18,1,1,3,3,3,8,12
pix_229,sim_18,1,1,3,3,3,9,12
pix_230,sim_18,3,1,2,3,0,10,12
pix_231,sim_18,3,0,2,2,0,11,12
pix_232,sim_18,3,0,2,2,0,12,12
pix_233,sim_18,3,0,2,2,0,13,12
pix_234,sim_18,3,2,2,2,0,14,12
pix_235,sim_18,3,2,2,2,0,15,12
pix_236,sim_18,3,2,2,2,0,16,12
pix_237,sim_18,3,2,2,2,0,17,12
pix_238,sim_18,5,2,5,2,5,18,12
pix_239,sim_18,5,2,5,2,5,19,12
pix_240,sim_18,5,2,5,2,5,20,12
pix_241,sim_18,3,1,3,0,3,1,13
pix_242,sim_18,1,1,3,0,3,2,13
pix_243,sim_18,1,1,3,0,3,3,13
pix_244,sim_18,1,1,3,0,3,4,13
pix_245,sim_18,1,1,3,0,3,5,13
pix_246,sim_18,1,1,3,0,3,6,13
pix_247,sim_18,2,1,3,3,3,7,13
pix_248,sim_18,1,1,3,3,3,8,13
pix_249,sim_18,1,1,3,3,3,9,13
pix_250,sim_18,1,1,2,3,0,10,13
pix_251,sim_18,1,1,2,2,0,11,13
pix_252,sim_18,2,0,2,2,0,12,13
pix_253,sim_18,3,0,2,2,0,13,13
pix_254,sim_18,3,2,2,2,0,14,13
pix_255,sim_18,3,2,2,2,0,15,13
pix_256,sim_18,5,2,2,2,0,16,13
pix_257,sim_18,3,2,5,2,5,17,13
pix_258,sim_18,1,2,5,2,5,18,13
pix_259,sim_18,5,2,5,2,5,19,13
pix_260,sim_18,5,2,5,2,5,20,13
pix_261,sim_18,1,1,3,0,3,1,14
pix_262,sim_18,2,1,3,0,3,2,14
pix_263,sim_18,1,1,3,0,3,3,14
pix_264,sim_18,1,1,3,0,3,4,14
pix_265,sim_18,2,1,3,0,3,5,14
pix_266,sim_18,1,1,3,0,3,6,14
pix_267,sim_18,2,1,1,0,2,7,14
pix_268,sim_18,2,1,1,0,2,8,14
pix_269,sim_18,2,1,1,0,2,9,14
pix_270,sim_18,2,1,1,0,2,10,14
pix_271,sim_18,2,1,1,0,2,11,14
pix_272,sim_18,2,1,2,0,0,12,14
pix_273,sim_18,3,2,2,2,0,13,14
pix_274,sim_18,3,2,2,2,0,14,14
pix_275,sim_18,4,2,2,2,0,15,14
pix_276,sim_18,4,2,5,2,5,16,14
pix_277,sim_18,1,2,5,2,5,17,14
pix_278,sim_18,4,2,5,2,5,18,14
pix_279,sim_18,1,2,5,2,5,19,14
pix_280,sim_18,5,2,5,2,5,20,14
pix_281,sim_18,1,1,3,0,3,1,15
pix_282,sim_18,1,1,3,0,3,2,15
pix_283,sim_18,2,1,3,0,3,3,15
pix_284,sim_18,1,1,3,0,3,4,15
pix_285,sim_18,2,1,3,0,3,5,15
pix_286,sim_18,2,1,1,0,2,6,15
pix_287,sim_18,8,1,1,0,2,7,15
pix_288,sim_18,8,1,1,0,2,8,15
pix_289,sim_18,2,1,1,0,2,9,15
pix_290,sim_18,2,1,1,0,2,10,15
pix_291,sim_18,2,1,1,0,2,11,15
pix_292,sim_18,1,1,1,0,2,12,15
pix_293,sim_18,4,2,2,2,0,13,15
pix_294,sim_18,3,2,2,2,0,14,15
pix_295,sim_18,3,2,2,2,0,15,15
pix_296,sim_18,4,2,5,2,5,16,15
pix_297,sim_18,4,2,5,2,5,17,15
pix_298,sim_18,4,2,5,2,5,18,15
pix_299,sim_18,4,2,5,2,5,19,15
pix_300,sim_18,4,2,5,2,5,20,15
pix_301,sim_18,2,1,3,0,3,1,16
pix_302,sim_18,2,1,3,0,3,2,16
pix_303,sim_18,2,1,3,0,3,3,16
pix_304,sim_18,8,1,3,0,3,4,16
pix_305,sim_18,2,1,3,0,3,5,16
pix_306,sim_18,2,1,1,0,2,6,16
pix_307,sim_18,2,1,1,0,2,7,16
pix_308,sim_18,2,1,1,0,2,8,16
pix_309,sim_18,2,1,1,0,2,9,16
pix_310,sim_18,2,1,1,0,2,10,16
pix_311,sim_18,2,1,1,0,2,11,16
pix_312,sim_18,2,1,1,0,2,12,16
pix_313,sim_18,2,1,1,5,2,13,16
pix_314,sim_18,3,2,2,2,0,14,16
pix_315,sim_18,4,2,5,2,5,15,16
pix_316,sim_18,4,2,5,2,5,16,16
pix_317,sim_18,3,2,5,2,5,17,16
pix_318,sim_18,4,2,5,2,5,18,16
pix_319,sim_18,4,2,5,2,5,19,16
pix_320,sim_18,5,2,5,2,5,20,16
pix_321,sim_18,2,1,1,0,2,1,17
pix_322,sim_18,2,1,1,0,2,2,17
pix_323,sim_18,2,1,1,0,2,3,17
pix_324,sim_18,2,1,1,0,2,4,17
pix_325,sim_18,2,1,1,0,2,5,17
pix_326,sim_18,2,1,1,0,2,6,17
pix_327,sim_18,2,1,1,0,2,7,17
pix_328,sim_18,2,1,1,0,2,8,17
pix_329,sim_18,2,1,1,0,2,9,17
pix_330,sim_18,2,1,1,0,2,10,17
pix_331,sim_18,2,1,1,0,2,11,17
pix_332,sim_18,2,1,1,5,2,12,17
pix_333,sim_18,3,1,1,5,2,13,17
pix_334,sim_18,2,2,5,5,5,14,17
pix_335,sim_18,2,2,5,5,5,15,17
pix_336,sim_18,4,2,5,2,5,16,17
pix_337,sim_18,5,2,5,2,5,17,17
pix_338,sim_18,3,2,5,2,5,18,17
pix_339,sim_18,4,2,5,2,5,19,17
pix_340,sim_18,2,2,5,2,5,20,17
pix_341,sim_18,2,1,1,0,2,1,18
pix_342,sim_18,2,1,1,0,2,2,18
pix_343,sim_18,2,1,1,0,2,3,18
pix_344,sim_18,2,1,1,0,2,4,18
pix_345,sim_18,1,1,1,0,2,5,18
pix_346,sim_18,2,1,1,0,2,6,18
pix_347,sim_18,2,1,1,0,2,7,18
pix_348,sim_18,2,1,1,0,2,8,18
pix_349,sim_18,2,1,1,0,2,9,18
pix_350,sim_18,2,1,1,0,2,10,18
pix_351,sim_18,2,1,1,5,2,11,18
pix_352,sim_18,2,1,1,5,2,12,18
pix_353,sim_18,3,1,1,5,2,13,18
pix_354,sim_18,3,2,5,5,5,14,18
pix_355,sim_18,4,2,5,5,5,15,18
pix_356,sim_18,2,2,5,5,5,16,18
pix_357,sim_18,2,2,5,5,5,17,18
pix_358,sim_18,4,2,5,5,5,18,18
pix_359,sim_18,4,2,5,5,5,19,18
pix_360,sim_18,4,2,5,5,5,20,18
pix_361,sim_18,2,1,1,0,2,1,19
pix_362,sim_18,1,1,1,0,2,2,19
pix_363,sim_18,2,1,1,0,2,3,19
pix_364,sim_18,2,1,1,0,2,4,19
pix_365,sim_18,2,1,1,0,2,5,19
pix_366,sim_18,2,1,1,0,2,6,19
pix_367,sim_18,2,1,1,0,2,7,19
pix_368,sim_18,2,1,1,0,2,8,19
pix_369,sim_18,2,1,1,0,2,9,19
pix_370,sim_18,2,1,1,0,2,10,19
pix_371,sim_18,6,1,1,5,2,11,19
pix_372,sim_18,2,1,1,5,2,12,19
pix_373,sim_18,3,1,1,5,2,13,19
pix_374,sim_18,3,2,5,5,5,14,19
pix_375,sim_18,2,2,5,5,5,15,19
pix_376,sim_18,4,2,5,5,5,16,19
pix_377,sim_18,2,2,5,5,5,17,19
pix_378,sim_18,4,2,5,5,5,18,19
pix_379,sim_18,4,2,5,5,5,19,19
pix_380,sim_18,4,2,5,5,5,20,19
pix_381,sim_18,1,1,1,0,2,1,20
pix_382,sim_18,1,1,1,0,2,2,20
pix_383,sim_18,2,1,1,0,2,3,20
pix_384,sim_18,2,1,1,0,2,4,20
pix_385,sim_18,2,1,1,0,2,5,20
pix_386,sim_18,2,1,1,0,2,6,20
pix_387,sim_18,2,1,1,0,2,7,20
pix_388,sim_18,2,1,1,0,2,8,20
pix_389,sim_18,2,1,1,0,2,9,20
pix_390,sim_18,2,1,1,5,2,10,20
pix_391,sim_18,3,1,1,5,2,11,20
pix_392,sim_18,2,1,1,5,2,12,20
pix_393,sim_18,6,1,1,5,2,13,20
pix_394,sim_18,2,2,5,5,5,14,20
pix_395,sim_18,2,2,5,5,5,15,20
pix_396,sim_18,4,2,5,5,5,16,20
pix_397,sim_18,4,2,5,5,5,17,20
pix_398,sim_18,4,2,5,5,5,18,20
pix_399,sim_18,4,2,5,5,5,19,20
pix_400,sim_18,4,2,5,5,5,20,20
