cell_id,sample_id,true_cluster,utag_cluster_02,utag_cluster_03,utag_cluster_04,utag_cluster_05,x_coord,y_coord
pix_184,sim_39,2,2,1,3,2,4,10
pix_185,sim_39,8,2,1,1,6,5,10
pix_186,sim_39,5,2,1,1,6,6,10
pix_187,sim_39,8,2,1,1,6,7,10
pix_188,sim_39,2,0,0,2,1,8,10
pix_189,sim_39,2,0,0,2,1,9,10
pix_190,sim_39,2,0,0,2,1,10,10
pix_191,sim_39,2,0,0,2,1,11,10
pix_192,sim_39,2,0,0,2,1,12,10
pix_193,sim_39,2,0,0,2,1,13,10
pix_194,sim_39,2,0,0,2,1,14,10
pix_195,sim_39,2,0,0,2,1,15,10
pix_196,sim_39,2,1,3,4,3,16,10
pix_197,sim_39,2,1,3,4,3,17,10
pix_198,sim_39,2,1,3,4,3,18,10
pix_199,sim_39,2,1,3,4,3,19,10
pix_200,sim_39,2,1,3,4,3,20,10
pix_201,sim_39,5,2,1,3,2,1,11
pix_202,sim_39,5,2,1,3,2,2,11
pix_203,sim_39,5,2,1,3,2,3,11
pix_204,sim_39,13,2,1,3,2,4,11
pix_205,sim_39,2,0,0,2,1,5,11
pix_206,sim_39,2,0,0,2,1,6,11
pix_207,sim_39,2,0,0,2,1,7,11
pix_208,sim_39,2,0,0,2,1,8,11
pix_209,sim_39,2,0,0,2,1,9,11
pix_210,sim_39,2,0,0,2,1,10,11
pix_211,sim_39,2,0,0,2,1,11,11
pix_212,sim_39,2,0,0,2,1,12,11
pix_213,sim_39,2,0,0,2,1,13,11
pix_214,sim_39,2,0,0,2,1,14,11
pix_215,sim_39,2,0,0,2,1,15,11
pix_216,sim_39,2,1,3,4,3,16,11
pix_217,sim_39,3,1,3,4,3,17,11
pix_218,sim_39,2,3,2,0,0,18,11
pix_219,sim_39,3,3,2,0,0,19,11
pix_220,sim_39,3,3,2,0,0,20,11
pix_221,sim_39,2,2,1,3,2,1,12
pix_222,sim_39,2,2,1,3,2,2,12
pix_223,sim_39,5,2,1,3,2,3,12
pix_224,sim_39,5,2,1,3,2,4,12
pix_225,sim_39,2,0,0,2,1,5,12
pix_226,sim_39,2,0,0,2,1,6,12
pix_227,sim_39,2,0,0,2,1,7,12
pix_228,sim_39,2,0,0,2,1,8,12
pix_229,sim_39,2,0,0,2,1,9,12
pix_230,sim_39,2,0,0,2,1,10,12
pix_231,sim_39,2,0,0,2,1,11,12
pix_232,sim_39,2,0,0,2,1,12,12
pix_233,sim_39,2,0,0,2,1,13,12
pix_234,sim_39,2,0,0,2,1,14,12
pix_235,sim_39,2,0,0,2,1,15,12
pix_236,sim_39,2,0,0,2,1,16,12
pix_237,sim_39,2,3,2,0,0,17,12
pix_238,sim_39,3,3,2,0,0,18,12
pix_239,sim_39,3,3,2,0,0,19,12
pix_240,sim_39,3,3,2,0,0,20,12
pix_241,sim_39,2,0,1,5,5,1,13
pix_242,sim_39,2,2,1,3,2,2,13
pix_243,sim_39,5,2,1,3,2,3,13
pix_244,sim_39,2,2,1,3,2,4,13
pix_245,sim_39,2,0,0,2,1,5,13
pix_246,sim_39,2,0,0,2,1,6,13
pix_247,sim_39,2,0,0,2,1,7,13
pix_248,sim_39,2,0,0,2,1,8,13
pix_249,sim_39,2,0,0,2,1,9,13
pix_250,sim_39,2,0,0,2,1,10,13
pix_251,sim_39,2,0,0,2,1,11,13
pix_252,sim_39,2,0,0,2,1,12,13
pix_253,sim_39,2,0,0,2,1,13,13
pix_254,sim_39,2,0,0,2,1,14,13
pix_255,sim_39,2,0,0,2,1,15,13
pix_256,sim_39,2,0,0,2,1,16,13
pix_257,sim_39,2,3,2,0,0,17,13
pix_258,sim_39,3,3,2,0,0,18,13
pix_259,sim_39,3,3,2,0,0,19,13
pix_260,sim_39,3,3,2,0,0,20,13
pix_261,sim_39,2,0,1,5,5,1,14
pix_262,sim_39,2,0,1,5,5,2,14
pix_263,sim_39,2,0,0,5,5,3,14
pix_264,sim_39,2,0,0,5,5,4,14
pix_265,sim_39,2,0,0,2,1,5,14
pix_266,sim_39,2,0,0,2,1,6,14
pix_267,sim_39,2,0,0,2,1,7,14
pix_268,sim_39,2,0,0,2,1,8,14
pix_269,sim_39,10,0,0,2,1,9,14
pix_270,sim_39,2,0,0,2,1,10,14
pix_271,sim_39,2,0,0,2,1,11,14
pix_272,sim_39,2,0,0,2,1,12,14
pix_273,sim_39,2,0,0,2,1,13,14
pix_274,sim_39,2,0,0,2,1,14,14
pix_275,sim_39,2,3,2,0,0,15,14
pix_276,sim_39,3,3,2,0,0,16,14
pix_277,sim_39,2,3,2,0,0,17,14
pix_278,sim_39,3,3,2,0,0,18,14
pix_279,sim_39,3,3,2,0,0,19,14
pix_280,sim_39,3,3,2,0,0,20,14
pix_281,sim_39,2,0,0,5,5,1,15
pix_282,sim_39,2,0,0,5,5,2,15
pix_283,sim_39,2,0,0,5,5,3,15
pix_284,sim_39,2,0,0,5,5,4,15
pix_285,sim_39,2,0,0,5,5,5,15
pix_286,sim_39,2,0,0,5,5,6,15
pix_287,sim_39,2,0,0,2,1,7,15
pix_288,sim_39,2,0,0,2,1,8,15
pix_289,sim_39,2,0,0,2,1,9,15
pix_290,sim_39,10,0,0,2,1,10,15
pix_291,sim_39,2,0,0,2,1,11,15
pix_292,sim_39,2,0,0,2,1,12,15
pix_293,sim_39,2,0,0,2,1,13,15
pix_294,sim_39,3,3,2,0,0,14,15
pix_295,sim_39,3,3,2,0,0,15,15
pix_296,sim_39,3,3,2,0,0,16,15
pix_297,sim_39,3,3,2,0,0,17,15
pix_298,sim_39,3,3,2,0,0,18,15
pix_299,sim_39,3,3,2,0,0,19,15
pix_300,sim_39,3,3,2,0,0,20,15
pix_301,sim_39,2,0,0,5,5,1,16
pix_302,sim_39,2,0,0,5,5,2,16
pix_303,sim_39,2,0,0,5,5,3,16
pix_304,sim_39,2,0,0,5,5,4,16
pix_305,sim_39,2,0,0,5,5,5,16
pix_306,sim_39,2,0,0,5,5,6,16
pix_307,sim_39,2,0,0,5,5,7,16
pix_308,sim_39,2,0,0,2,1,8,16
pix_309,sim_39,2,0,0,2,1,9,16
pix_310,sim_39,2,0,0,2,1,10,16
pix_311,sim_39,10,3,2,0,0,11,16
pix_312,sim_39,10,3,2,0,0,12,16
pix_313,sim_39,3,3,2,0,0,13,16
pix_314,sim_39,3,3,2,0,0,14,16
pix_315,sim_39,3,3,2,0,0,15,16
pix_316,sim_39,3,3,2,0,0,16,16
pix_317,sim_39,3,3,2,0,0,17,16
pix_318,sim_39,3,3,2,0,0,18,16
pix_319,sim_39,3,3,2,0,0,19,16
pix_320,sim_39,3,3,2,0,0,20,16
pix_321,sim_39,2,0,0,5,5,1,17
pix_322,sim_39,2,0,0,5,5,2,17
pix_323,sim_39,2,0,0,5,5,3,17
pix_324,sim_39,2,0,0,5,5,4,17
pix_325,sim_39,2,0,0,5,5,5,17
pix_326,sim_39,2,0,0,5,5,6,17
pix_327,sim_39,2,0,0,5,5,7,17
pix_328,sim_39,2,0,0,2,1,8,17
pix_329,sim_39,2,0,0,2,1,9,17
pix_330,sim_39,2,3,2,0,0,10,17
pix_331,sim_39,10,3,2,0,0,11,17
pix_332,sim_39,10,3,2,0,0,12,17
pix_333,sim_39,3,3,2,0,0,13,17
pix_334,sim_39,3,3,2,0,0,14,17
pix_335,sim_39,3,3,2,0,0,15,17
pix_336,sim_39,3,3,2,0,0,16,17
pix_337,sim_39,3,3,2,0,0,17,17
pix_338,sim_39,3,3,2,0,0,18,17
pix_339,sim_39,3,3,2,0,0,19,17
pix_340,sim_39,3,3,2,0,0,20,17
pix_341,sim_39,2,0,0,5,5,1,18
pix_342,sim_39,2,0,0,5,5,2,18
pix_343,sim_39,2,0,0,5,5,3,18
pix_344,sim_39,2,0,0,5,5,4,18
pix_345,sim_39,2,0,0,5,5,5,18
pix_346,sim_39,2,0,0,5,5,6,18
pix_347,sim_39,2,0,0,5,5,7,18
pix_348,sim_39,2,0,0,5,5,8,18
pix_349,sim_39,2,0,0,5,5,9,18
pix_350,sim_39,2,3,2,0,0,10,18
pix_351,sim_39,2,3,2,0,0,11,18
pix_352,sim_39,10,3,2,0,0,12,18
pix_353,sim_39,3,3,2,0,0,13,18
pix_354,sim_39,3,3,2,0,0,14,18
pix_355,sim_39,3,3,2,0,0,15,18
pix_356,sim_39,3,3,2,0,0,16,18
pix_357,sim_39,3,3,2,0,0,17,18
pix_358,sim_39,3,3,2,0,0,18,18
pix_359,sim_39,3,3,2,0,0,19,18
pix_360,sim_39,3,3,2,0,0,20,18
pix_361,sim_39,2,0,0,5,5,1,19
pix_362,sim_39,2,0,0,5,5,2,19
pix_363,sim_39,2,0,0,5,5,3,19
pix_364,sim_39,2,0,0,5,5,4,19
pix_365,sim_39,2,0,0,5,5,5,19
pix_366,sim_39,2,0,0,5,5,6,19
pix_367,sim_39,2,0,0,5,5,7,19
pix_368,sim_39,2,0,0,5,5,8,19
pix_369,sim_39,2,0,0,5,5,9,19
pix_370,sim_39,2,3,2,0,0,10,19
pix_371,sim_39,10,3,2,0,0,11,19
pix_372,sim_39,3,3,2,0,0,12,19
pix_373,sim_39,3,3,2,0,0,13,19
pix_374,sim_39,3,3,2,0,0,14,19
pix_375,sim_39,3,3,2,0,0,15,19
pix_376,sim_39,3,3,2,0,0,16,19
pix_377,sim_39,3,3,2,0,0,17,19
pix_378,sim_39,3,3,2,0,0,18,19
pix_379,sim_39,3,3,2,0,0,19,19
pix_380,sim_39,3,3,2,0,0,20,19
pix_381,sim_39,2,0,0,5,5,1,20
pix_382,sim_39,2,0,0,5,5,2,20
pix_383,sim_39,2,0,0,5,5,3,20
pix_384,sim_39,2,0,0,5,5,4,20
pix_385,sim_39,2,0,0,5,5,5,20
pix_386,sim_39,2,0,0,5,5,6,20
pix_387,sim_39,2,0,0,5,5,7,20
pix_388,sim_39,2,0,0,5,5,8,20
pix_389,sim_39,2,0,0,5,5,9,20
pix_390,sim_39,2,3,2,0,0,10,20
pix_391,sim_39,3,3,2,0,0,11,20
pix_392,sim_39,3,3,2,0,0,12,20
pix_393,sim_39,3,3,2,0,0,13,20
pix_394,sim_39,3,3,2,0,0,14,20
pix_395,sim_39,3,3,2,0,0,15,20
pix_396,sim_39,3,3,2,0,0,16,20
pix_397,sim_39,3,3,2,0,0,17,20
pix_398,sim_39,3,3,2,0,0,18,20
pix_399,sim_39,3,3,2,0,0,19,20
pix_400,sim_39,3,3,2,0,0,20,20
